30,426.1911371
32.4137931,495.4191333
34.82758621,540.8809251
37.24137931,539.1064249
39.65517241,593.4652341
42.06896552,678.2771344
44.48275862,654.3135626
46.89655172,704.4674478
49.31034483,733.5184429
51.72413793,826.0809556
54.13793103,838.7050222
56.55172414,850.6021622
58.96551724,900.4217009
61.37931034,945.6790919
63.79310345,977.2741333
66.20689655,996.8260106
68.62068966,1037.854162
71.03448276,1063.748457
73.44827586,1080.392644
75.86206897,1148.83145
78.27586207,1182.138809
80.68965517,1217.688902
83.10344828,1250.61175
85.51724138,1292.562347
87.93103448,1282.032355
90.34482759,1367.061215
92.75862069,1378.632523
95.17241379,1451.6173
97.5862069,1457.494669
100,1518.173316
